,0,1,2
148057,1016,1554,0
148058,89,636,0
148061,1169,1601,0
148062,60,570,0
148063,788,1570,1
148064,1131,1660,0
148067,145,657,0
148068,80,597,0
148072,1065,1633,0
148074,183,678,0
148075,1090,1581,0
148076,1135,1635,0
148077,1007,1636,0
148079,198,535,0
148081,154,667,0
148083,322,1716,1
148084,1040,1568,0
148086,1144,1619,0
148087,488,1426,1
148089,1044,1637,0
148090,1099,1510,0
148091,1102,1616,0
148092,1189,1661,0
148093,1123,1516,0
148094,175,514,0
148095,79,548,0
148097,168,629,0
148098,1190,1593,0
148100,1033,1616,0
148101,1170,1660,0
148102,710,1688,1
148103,158,620,0
148105,776,1820,1
148106,1138,1687,0
148110,140,628,0
148111,1011,1557,0
148112,350,1436,1
148113,26,561,0
148114,26,521,0
148116,1015,1503,0
148117,706,1538,1
148118,98,610,0
148119,28,573,0
148121,612,1712,1
148122,35,685,0
148123,1186,1643,0
148124,144,685,0
148126,1039,1600,0
148127,1155,1550,0
148128,125,560,0
148129,740,1658,1
148131,1096,1650,0
148132,151,626,0
148133,1057,1693,0
148134,1127,1606,0
148136,1076,1687,0
148137,1058,1556,0
148138,1199,1508,0
148139,1079,1682,0
148140,88,683,0
148141,426,1618,1
148142,1098,1519,0
148143,1140,1648,0
148144,29,574,0
148145,164,566,0
148147,302,1536,1
148148,109,568,0
148149,46,525,0
148150,1131,1569,0
148151,800,1608,1
148155,1039,1677,0
148159,199,580,0
148161,1182,1564,0
148162,1177,1652,0
148163,1162,1549,0
148166,1091,1516,0
148167,39,700,0
148169,1091,1556,0
148170,682,1818,1
148172,147,534,0
148178,1010,1513,0
148179,1198,1643,0
148180,1020,1628,0
148181,12,639,0
148182,1141,1565,0
148183,1009,1530,0
148185,106,501,0
148190,1097,1551,0
148191,119,504,0
148192,438,1846,1
148193,141,578,0
148194,65,519,0
148195,1076,1613,0
148196,26,644,0
148197,1186,1590,0
148198,55,684,0
148199,25,538,0
148200,456,1550,1
148203,400,1646,1
148206,98,638,0
148207,474,1570,1
148210,360,1552,1
148212,374,1680,1
148213,140,551,0
148215,766,1612,1
148216,18,578,0
148217,112,626,0
148218,1038,1607,0
148219,157,653,0
148220,113,627,0
148221,99,669,0
148223,432,1534,1
148224,306,1656,1
148225,140,611,0
148228,1003,1539,0
148230,54,568,0
148232,338,1820,1
148234,137,560,0
148235,756,1548,1
148236,65,635,0
148237,38,657,0
148239,1027,1515,0
148240,610,1954,1
148241,1098,1671,0
148242,1013,1605,0
148243,140,599,0
148245,1173,1598,0
148250,1127,1506,0
148253,1183,1612,0
148254,1139,1508,0
148255,776,1540,1
148257,83,677,0
148259,151,679,0
148260,29,504,0
148261,166,599,0
148263,1161,1675,0
148264,442,1650,1
148265,1063,1617,0
148269,161,629,0
148270,129,621,0
148271,334,1592,1
148272,148,535,0
148273,3,652,0
148275,1033,1599,0
148276,163,642,0
148278,2,653,0
148279,470,1632,1
148280,115,568,0
148281,1167,1583,0
148282,114,617,0
148283,77,633,0
148285,174,661,0
148286,181,605,0
148288,88,698,0
148291,110,566,0
148293,127,521,0
148295,1164,1658,0
148296,1119,1627,0
148297,153,510,0
148299,438,1696,1
148301,96,610,0
148304,436,1696,1
148307,23,648,0
148308,416,1738,1
148309,1006,1579,0
148310,1177,1678,0
148312,432,1502,1
148313,173,699,0
148314,750,1978,1
148315,135,699,0
148316,1095,1521,0
148317,1194,1503,0
148318,58,602,0
148320,10,698,0
148321,1015,1638,0
148322,11,693,0
148324,350,2000,1
148328,424,1656,1
148329,1187,1523,0
148331,442,1522,1
148332,1118,1525,0
148333,1171,1662,0
148335,1156,1615,0
148336,1197,1569,0
148337,35,585,0
148339,64,655,0
148341,31,573,0
148342,117,525,0
148343,1103,1548,0
148344,171,683,0
148345,1012,1661,0
148347,91,655,0
148348,782,1860,1
148349,1054,1650,0
148350,83,579,0
148351,1040,1638,0
148353,142,621,0
148354,141,690,0
148355,1072,1692,0
148356,21,610,0
148357,776,1782,1
148358,414,1972,1
148359,404,1986,1
148360,1008,1598,0
148363,1084,1668,0
148364,1179,1645,0
148365,1133,1559,0
148369,1163,1648,0
148370,187,613,0
148371,1031,1532,0
148372,1052,1611,0
148373,1050,1661,0
148374,1130,1503,0
148377,12,595,0
148378,1034,1620,0
148381,37,604,0
148383,1172,1555,0
148384,130,538,0
148385,452,1560,1
148386,45,558,0
148387,1113,1654,0
148388,1125,1602,0
148391,155,639,0
148394,1190,1530,0
148396,33,508,0
148397,43,587,0
148398,1138,1670,0
148399,181,692,0
148400,28,596,0
148401,58,699,0
148402,474,1538,1
148403,482,1534,1
148404,93,696,0
148405,124,524,0
148408,318,2000,1
148409,1188,1610,0
148411,374,1406,1
148413,82,595,0
148415,111,588,0
148416,488,1516,1
148418,734,1510,1
148419,114,595,0
148420,458,1740,1
148423,158,594,0
148424,1194,1575,0
148430,428,1916,1
148431,1001,1632,0
148432,1134,1601,0
148435,1200,1618,0
148436,1026,1564,0
148438,1107,1567,0
148439,460,1550,1
148440,192,590,0
148442,1014,1625,0
148444,1088,1633,0
148447,87,605,0
148449,1126,1550,0
148450,89,667,0
148453,436,1724,1
148454,10,546,0
148455,1070,1679,0
148457,187,575,0
148458,322,1444,1
148459,4,503,0
148460,97,563,0
148461,1112,1696,0
148463,1144,1560,0
148464,1154,1540,0
148465,1045,1567,0
148466,400,1690,1
148467,758,1516,1
148469,316,1894,1
148470,116,698,0
148472,1078,1564,0
148474,92,529,0
148476,494,1874,1
148477,1,650,0
148478,137,536,0
148484,1054,1653,0
148485,115,545,0
148486,306,1648,1
148487,193,528,0
148488,132,544,0
148490,145,679,0
148491,1188,1602,0
148492,130,587,0
148493,166,653,0
148495,1092,1601,0
148497,310,1724,1
148500,372,1588,1
148501,1150,1655,0
148502,35,523,0
148505,93,584,0
148506,772,1582,1
148507,1170,1617,0
148509,45,552,0
148510,444,1502,1
148511,126,603,0
148513,68,585,0
148514,486,1630,1
148515,472,1810,1
148517,159,693,0
148518,124,691,0
148519,25,636,0
148523,61,544,0
148524,180,631,0
148525,1015,1536,0
148527,106,658,0
148530,472,1630,1
148531,151,543,0
148532,1165,1687,0
148535,184,663,0
148536,28,562,0
148537,26,581,0
148540,1107,1545,0
148541,1198,1635,0
148542,1144,1680,0
148544,1187,1658,0
148545,1024,1631,0
148546,414,1740,1
148548,374,1426,1
148550,83,517,0
148551,474,1680,1
148553,1184,1519,0
148555,1129,1534,0
148557,78,663,0
148559,498,1598,1
148561,1108,1531,0
148562,580,1976,1
148563,1055,1663,0
148564,708,1866,1
148565,184,574,0
148566,167,615,0
148570,442,1512,1
148571,1089,1563,0
148572,182,590,0
148573,116,686,0
148574,51,615,0
148576,312,1642,1
148577,148,554,0
148581,34,626,0
148582,1063,1561,0
148583,30,527,0
148584,1046,1689,0
148585,161,637,0
148586,1054,1601,0
148588,1195,1596,0
148590,140,691,0
148591,83,556,0
148592,17,588,0
148593,198,642,0
148595,1187,1575,0
148596,26,663,0
148598,1163,1654,0
148599,151,588,0
148600,762,1804,1
148601,448,1874,1
148604,1086,1543,0
148605,1006,1629,0
148606,394,1810,1
148608,318,1748,1
148613,28,525,0
148616,136,565,0
148618,1001,1514,0
148620,1092,1588,0
148622,9,518,0
148624,1005,1580,0
148625,189,528,0
148627,163,624,0
148629,200,583,0
148631,190,676,0
148634,5,522,0
148635,64,645,0
148637,63,509,0
148638,173,567,0
148642,1189,1623,0
148644,174,693,0
148646,1037,1566,0
148647,1146,1685,0
148648,1180,1505,0
148649,165,678,0
148650,82,650,0
148652,7,587,0
148653,532,1636,1
148655,728,1596,1
148656,6,535,0
148658,1158,1598,0
148659,40,651,0
148663,476,1420,1
148664,1054,1678,0
148666,111,680,0
148667,1017,1587,0
148672,1031,1631,0
148673,100,689,0
148674,1197,1651,0
148676,406,1630,1
148678,10,545,0
148680,44,503,0
148681,1121,1663,0
148684,1184,1574,0
148686,1077,1570,0
148689,87,634,0
148691,1079,1572,0
148692,1001,1558,0
148693,90,684,0
148694,464,1516,1
148695,7,606,0
148696,782,1596,1
148697,1163,1576,0
148698,1117,1525,0
148699,110,516,0
148702,152,600,0
148703,191,621,0
148705,362,1628,1
148706,1093,1650,0
148707,84,659,0
148708,1072,1571,0
148709,796,1516,1
148710,1198,1500,0
148712,20,658,0
148713,458,1648,1
148714,182,665,0
148715,786,1538,1
148716,17,662,0
148718,1012,1516,0
148722,142,601,0
148725,50,576,0
148726,26,682,0
148729,40,566,0
148730,194,651,0
148732,1052,1517,0
148735,30,582,0
148736,10,562,0
148737,79,671,0
148739,1037,1654,0
148741,350,1736,1
148742,103,587,0
148743,1126,1533,0
148745,706,1666,1
148746,768,1668,1
148748,466,1506,1
148750,776,1770,1
148752,125,693,0
148753,20,521,0
148754,159,562,0
148755,1034,1575,0
148756,173,555,0
148757,322,1928,1
148759,174,591,0
148760,82,525,0
148763,1084,1674,0
148764,7,658,0
148765,612,1816,1
148766,1190,1644,0
148768,7,572,0
148769,1161,1529,0
148770,165,692,0
148771,1092,1574,0
148772,488,1716,1
148773,1112,1535,0
148776,15,685,0
148777,6,671,0
148778,1114,1656,0
148779,1076,1561,0
148780,2,672,0
148783,8,548,0
148785,92,699,0
148787,1174,1614,0
148788,312,1532,1
148789,152,627,0
148792,682,1692,1
148794,155,678,0
148796,1075,1557,0
148798,708,1954,1
148799,716,1622,1
148801,199,695,0
148802,1163,1621,0
148803,171,687,0
148805,508,1402,1
148806,199,597,0
148807,190,594,0
148810,1036,1500,0
148811,508,1676,1
148812,350,1606,1
148813,134,553,0
148816,508,1926,1
148817,766,1552,1
148819,65,665,0
148821,1192,1545,0
148822,402,1802,1
148824,107,610,0
148826,380,1620,1
148828,1081,1535,0
148829,1068,1623,0
148830,77,532,0
148831,1086,1546,0
148832,148,638,0
148834,171,658,0
148835,1035,1535,0
148838,1034,1518,0
148840,70,624,0
148841,1103,1531,0
148843,1169,1520,0
148845,1182,1592,0
148847,115,501,0
148848,1128,1653,0
148849,1016,1663,0
148850,164,502,0
148851,111,606,0
148852,488,1762,1
148853,774,1858,1
148855,490,1572,1
148856,164,511,0
148857,1117,1647,0
148859,1136,1633,0
148860,1076,1500,0
148861,1101,1533,0
148863,128,675,0
148864,754,1684,1
148865,135,649,0
148867,24,513,0
148868,19,533,0
148869,1127,1510,0
148870,446,1592,1
148871,86,576,0
148872,1095,1580,0
148873,782,1590,1
148875,1103,1636,0
148876,1161,1585,0
148877,1036,1584,0
148880,1015,1695,0
148881,724,1810,1
148882,1028,1549,0
148883,35,655,0
148885,1057,1700,0
148887,1121,1680,0
148888,462,1530,1
148889,79,601,0
148891,1074,1631,0
148892,1152,1629,0
148893,1192,1588,0
148896,23,608,0
148897,708,1470,1
148898,1178,1562,0
148899,21,611,0
148900,1078,1553,0
148901,71,645,0
148902,178,500,0
148905,1107,1558,0
148906,58,547,0
148909,20,638,0
148910,1178,1686,0
148911,181,563,0
148912,1012,1560,0
148913,710,1512,1
148919,39,628,0
148920,1150,1575,0
148921,1052,1676,0
148922,1046,1620,0
148924,98,571,0
148925,1020,1694,0
148927,488,1552,1
148928,774,1580,1
148929,774,1828,1
148930,1084,1594,0
148931,1192,1595,0
148934,1008,1600,0
148935,186,546,0
148936,1092,1557,0
148937,172,652,0
148939,1124,1700,0
148942,1125,1502,0
148944,786,1584,1
148946,47,616,0
148947,105,622,0
148950,23,516,0
148951,133,588,0
148953,326,1556,1
148955,1002,1574,0
148956,121,520,0
148957,1081,1501,0
148958,122,622,0
148959,732,1608,1
148961,1083,1607,0
148962,62,682,0
148965,1165,1606,0
148966,1083,1574,0
148968,1056,1522,0
148969,1192,1546,0
148970,1066,1509,0
148973,1085,1631,0
148974,166,592,0
148977,100,627,0
148978,81,547,0
148979,1045,1534,0
148980,4,647,0
148981,800,1736,1
148982,1199,1632,0
148983,308,1646,1
148985,1068,1580,0
148987,1116,1565,0
148989,334,1680,1
148990,1153,1604,0
148993,68,586,0
148994,137,595,0
148997,99,606,0
148999,406,1810,1
149001,3,544,0
149002,1023,1573,0
149004,436,1738,1
149005,1056,1629,0
149006,171,560,0
149008,1007,1641,0
149009,86,510,0
149010,1090,1519,0
149012,1148,1564,0
149014,1018,1545,0
149015,77,694,0
149016,183,542,0
149017,1073,1641,0
149019,52,685,0
149020,1044,1582,0
149021,73,559,0
149022,1126,1547,0
149025,1088,1599,0
149026,107,633,0
149027,734,1608,1
149028,140,641,0
149029,40,572,0
149030,42,568,0
149031,1082,1678,0
149032,14,691,0
149034,1126,1622,0
149036,746,1438,1
149037,1032,1560,0
149040,1133,1567,0
149041,147,698,0
149042,138,535,0
149043,710,1658,1
149044,2,502,0
149045,1171,1631,0
149047,1135,1665,0
149049,1029,1648,0
149051,194,642,0
149052,1066,1618,0
149053,173,682,0
149054,404,1614,1
149058,1003,1528,0
149059,484,1764,1
149060,716,1528,1
149061,1047,1557,0
149062,1007,1638,0
149064,1112,1523,0
149065,1150,1621,0
149066,91,545,0
149067,1067,1531,0
149068,1113,1510,0
149069,470,1610,1
149070,123,699,0
149073,1089,1633,0
149076,141,626,0
149078,1136,1661,0
149079,726,1654,1
149082,128,589,0
149083,758,1654,1
149085,77,591,0
149087,54,683,0
149089,29,674,0
149090,199,694,0
149091,370,1670,1
149093,1160,1633,0
149095,1122,1617,0
149096,1149,1614,0
149097,177,535,0
149100,135,700,0
149101,110,501,0
149103,1089,1687,0
149105,1068,1618,0
149106,498,1506,1
149107,180,699,0
149108,454,1580,1
149109,338,1650,1
149112,482,1420,1
149115,366,1588,1
149117,9,697,0
149118,37,519,0
149120,1024,1673,0
149123,165,649,0
149125,1134,1548,0
149126,165,581,0
149129,1062,1616,0
149130,1104,1684,0
149131,370,1606,1
149133,1056,1564,0
149137,1160,1666,0
149138,358,1662,1
149139,728,1700,1
149140,722,1544,1
149141,154,571,0
149142,1087,1677,0
149143,1189,1559,0
149144,62,507,0
149145,12,678,0
149146,153,665,0
149147,136,528,0
149149,1051,1664,0
149150,1182,1605,0
149151,1132,1692,0
149154,123,585,0
149155,710,1708,1
149157,1067,1675,0
149160,468,1674,1
149162,16,679,0
149163,30,676,0
149164,682,1526,1
149166,1036,1501,0
149170,1116,1502,0
149171,1155,1504,0
149174,1060,1537,0
149175,1154,1541,0
149176,1030,1690,0
149178,111,696,0
149179,1116,1577,0
149180,108,698,0
149181,85,537,0
149182,1016,1658,0
149185,75,689,0
149186,1052,1603,0
149187,1113,1658,0
149188,1049,1530,0
149189,1123,1544,0
149192,1199,1598,0
149198,124,554,0
149201,488,1722,1
149203,1064,1658,0
149204,117,621,0
149205,1150,1500,0
149208,1114,1594,0
149211,1194,1592,0
149212,1123,1562,0
149213,1077,1609,0
149214,22,527,0
149216,312,1542,1
149217,1023,1552,0
149218,1122,1504,0
149219,618,1674,1
149222,1093,1539,0
149223,532,1402,1
149224,380,1936,1
149225,159,646,0
149226,50,695,0
149227,1099,1690,0
149228,30,700,0
149229,57,551,0
149230,71,564,0
149231,722,1538,1
149232,1018,1657,0
149235,1198,1516,0
149238,1080,1580,0
149239,1046,1584,0
149240,1143,1548,0
149241,372,1518,1
149242,131,593,0
149243,742,1546,1
149244,1199,1588,0
149245,322,1578,1
149246,354,1530,1
149248,356,1990,1
149249,38,662,0
149250,1141,1671,0
149255,682,1970,1
149256,1185,1613,0
149257,1128,1517,0
149258,3,579,0
149259,1078,1617,0
149260,21,590,0
149261,304,1438,1
149262,128,622,0
149264,776,1840,1
149266,1184,1670,0
149268,88,574,0
149270,716,1682,1
149272,198,546,0
149273,322,1556,1
149274,115,529,0
149275,78,590,0
149277,704,1552,1
149278,1082,1613,0
149279,166,574,0
149280,105,539,0
149283,1183,1621,0
149284,154,607,0
149285,714,1868,1
149286,1131,1532,0
149288,56,599,0
149289,1154,1597,0
149290,62,514,0
149292,1056,1622,0
149293,37,550,0
149294,148,603,0
149296,1163,1659,0
149298,42,640,0
149301,9,676,0
149302,464,1554,1
149303,5,520,0
149304,1121,1601,0
149306,122,664,0
149307,127,537,0
149308,105,628,0
149309,756,1584,1
149310,374,1858,1
149311,1113,1655,0
149312,1026,1528,0
149313,42,655,0
149314,169,637,0
149315,155,527,0
149316,346,1612,1
149317,100,515,0
149318,86,504,0
149319,73,510,0
149321,798,1738,1
149322,780,1486,1
149323,133,538,0
149326,1164,1664,0
149330,63,635,0
149333,1194,1678,0
149334,1074,1567,0
149335,1159,1572,0
149336,1128,1617,0
149337,412,1662,1
149338,1026,1535,0
149339,1145,1599,0
149340,59,681,0
149341,1066,1589,0
149343,137,618,0
149344,73,681,0
149345,412,1626,1
149346,1047,1608,0
149349,724,1708,1
149350,1008,1625,0
149351,1160,1623,0
149352,52,607,0
149354,1008,1616,0
149355,30,644,0
149357,1153,1697,0
149360,462,1674,1
149362,1100,1648,0
149364,79,668,0
149366,470,1674,1
149367,9,602,0
149368,458,1622,1
149369,342,1822,1
149370,103,682,0
149371,76,522,0
149373,150,631,0
149378,1091,1661,0
149379,390,1702,1
149380,1098,1560,0
149381,186,534,0
149383,141,662,0
149384,358,1702,1
149385,1140,1615,0
149386,1064,1627,0
149387,25,623,0
149388,51,565,0
149389,1061,1583,0
149391,414,1530,1
149392,188,547,0
149393,1058,1541,0
149395,71,580,0
149396,93,505,0
149397,171,669,0
149399,1138,1553,0
149400,1158,1563,0
149401,41,682,0
149403,1087,1526,0
149404,72,558,0
149405,98,686,0
149408,1097,1657,0
149411,1199,1630,0
149412,458,1958,1
149413,1122,1662,0
149417,186,515,0
149418,87,674,0
149419,22,699,0
149420,1164,1637,0
149421,532,1564,1
149422,516,1798,1
149423,1139,1588,0
149424,454,1512,1
149426,1052,1592,0
149429,408,1554,1
149430,106,604,0
149431,122,661,0
149432,1182,1652,0
149433,1123,1560,0
149436,1102,1657,0
149438,112,673,0
149439,81,623,0
149440,169,638,0
149443,424,1632,1
149444,1130,1598,0
149445,95,591,0
149446,712,1412,1
149449,86,646,0
149452,764,1438,1
149453,1179,1651,0
149456,1179,1699,0
149457,47,648,0
149458,1041,1559,0
149459,152,585,0
149460,356,1722,1
149462,1035,1531,0
149463,93,632,0
149465,714,1612,1
149466,3,559,0
149468,704,1662,1
149469,1,528,0
149470,1032,1513,0
149471,46,547,0
149472,25,565,0
149473,63,561,0
149476,798,1620,1
149478,374,1726,1
149479,360,1584,1
149484,402,1582,1
149486,49,507,0
149487,1113,1617,0
149488,1146,1656,0
149489,1036,1505,0
149490,199,617,0
149491,78,695,0
149492,1032,1588,0
149493,704,1646,1
149494,1195,1595,0
149496,778,1650,1
149497,59,633,0
149498,1159,1607,0
149504,115,507,0
149505,800,1760,1
149506,1183,1648,0
149507,1041,1569,0
149508,1189,1510,0
149510,1151,1545,0
149511,1132,1543,0
149512,1115,1527,0
149513,154,523,0
149514,25,673,0
149515,1156,1500,0
149516,1089,1594,0
149518,103,564,0
149519,322,1496,1
149520,1161,1666,0
149521,1044,1626,0
149522,782,1898,1
149523,1119,1536,0
149527,156,530,0
149528,1154,1610,0
149529,368,1608,1
149530,1191,1528,0
149531,1200,1525,0
149532,1146,1528,0
149534,428,1586,1
149536,1005,1610,0
149539,189,627,0
149540,1088,1504,0
149541,1035,1587,0
149543,50,539,0
149544,1045,1543,0
149546,1167,1554,0
149547,338,1542,1
149548,1053,1541,0
149550,1102,1507,0
149551,118,603,0
149553,164,569,0
149554,1183,1567,0
149555,1123,1638,0
149556,346,1504,1
149557,1120,1681,0
149558,178,612,0
149559,1145,1667,0
149563,100,626,0
149565,316,1960,1
149566,1167,1529,0
149567,1200,1521,0
149569,756,1588,1
149571,1091,1545,0
149572,1118,1539,0
149573,1062,1639,0
149574,68,646,0
149575,117,516,0
149576,1080,1674,0
149577,93,592,0
149578,1189,1561,0
149579,161,579,0
149580,1019,1519,0
149582,752,1654,1
149583,10,504,0
149584,1054,1689,0
149588,150,506,0
149590,24,617,0
149591,1097,1576,0
149593,1141,1617,0
149594,1200,1670,0
149595,1035,1658,0
149597,1021,1556,0
149600,1155,1643,0
149602,145,647,0
149604,40,582,0
149606,1061,1621,0
149611,346,1738,1
149612,488,1494,1
149613,1056,1519,0
149614,752,1788,1
149616,1160,1538,0
149618,42,531,0
149623,1177,1642,0
149628,1106,1514,0
149629,114,697,0
149631,92,599,0
149633,197,635,0
149634,85,588,0
149635,1114,1584,0
149636,1065,1612,0
149637,368,1674,1
149639,16,506,0
149640,302,1572,1
149642,131,685,0
149643,1155,1577,0
149644,138,617,0
149645,96,614,0
149647,166,639,0
149649,75,506,0
149651,394,1668,1
149653,1101,1567,0
149656,1145,1632,0
149657,1147,1599,0
149658,1084,1643,0
149659,1084,1663,0
149660,119,512,0
149661,140,512,0
149663,86,571,0
149664,474,1528,1
149665,115,693,0
149667,67,620,0
149668,1028,1554,0
149669,116,598,0
149670,376,1534,1
149671,49,584,0
149677,175,615,0
149678,168,646,0
149680,89,618,0
149682,9,691,0
149683,1121,1573,0
149684,82,590,0
149685,198,689,0
149686,682,1564,1
149687,768,1572,1
149689,1077,1652,0
149690,1030,1561,0
149691,1047,1586,0
149692,136,510,0
149693,10,547,0
149696,456,1680,1
149697,176,619,0
149699,8,648,0
149700,354,1588,1
149702,1108,1525,0
149703,1154,1690,0
149704,1184,1518,0
149706,1163,1624,0
149707,736,1670,1
149710,140,644,0
149713,48,554,0
149714,1059,1691,0
149716,458,1754,1
149717,195,581,0
149718,88,641,0
149719,188,698,0
149720,105,590,0
149721,398,1700,1
149722,708,1828,1
149723,718,1606,1
149725,144,690,0
149726,378,1562,1
149728,1051,1630,0
149729,1073,1599,0
149730,798,1660,1
149733,1130,1688,0
149734,68,525,0
149735,746,1612,1
149736,37,617,0
149738,1188,1696,0
149741,1029,1660,0
149742,1013,1638,0
149743,184,502,0
149744,122,541,0
149745,89,545,0
149747,1123,1550,0
149748,1038,1509,0
149749,476,1506,1
149750,31,676,0
149751,516,1642,1
149753,1197,1597,0
149754,181,505,0
149757,70,670,0
149758,382,1642,1
149762,118,531,0
149763,1178,1616,0
149765,414,1936,1
149766,3,649,0
149768,1115,1685,0
149769,1158,1623,0
149772,40,645,0
149773,1045,1565,0
149774,1050,1551,0
149776,1033,1620,0
149778,130,659,0
149780,59,572,0
149781,1,643,0
149783,472,1582,1
149784,17,524,0
149786,200,560,0
149787,752,1580,1
149788,1200,1538,0
149789,1092,1695,0
149790,146,681,0
149793,1101,1509,0
149797,1066,1659,0
149799,63,605,0
149800,320,1674,1
